bid_notice_id,estimated_price,base_price,num_bidders,estimated_cost,Minimum Bid Amount Rate (MBAR),bid_rigging_label,Bid_Price_(1st_rank_Bidder),BAR_(1st_rank_Bidder),Firm_id_(1st_rank_Bidder),Bid_Price_(Competing_Bidder),BAR_(Competing_Bidder),Firm_id_(Competing_Bidder)
20160513144,39252375.0,39268000.0,5.0,35698181.0,87.745,0.0,34608347.0,0.3887144748904916,4168132934.0,34190400.0,-0.6756305388611565,4168103405.0
20160823483,25452825.0,25406000.0,5.0,23096363.0,87.745,0.0,22381219.0,0.34922577343934336,4168132934.0,22107500.0,-0.7281535857671457,4168103405.0
20160919639,46395275.0,46400000.0,5.0,42181818.0,87.745,0.0,40790629.0,0.16583836206896763,4168132934.0,44000000.0,7.082586206896551,4168121266.0
20161104705,50115275.0,50169000.0,4.0,45608181.0,87.745,0.0,44059969.0,0.07809593573719553,4168132934.0,43734700.0,-0.5702506527935611,4168103405.0
20161214915,53560150.0,53730000.0,5.0,48845454.0,87.745,0.0,47020784.0,-0.2319086171598741,4168132934.0,47216000.0,0.13141913270054317,4158116270.0
20170506613,42781275.0,42779000.0,5.0,38890000.0,88.0,0.0,37738769.0,0.2179784473690347,4168132934.0,37333100.0,-0.7303116014867044,4168103405.0
20170440856,27550375.0,27475000.0,5.0,24977272.0,88.0,0.0,24249398.0,0.2598653321201141,4168132934.0,23982200.0,-0.7126478616924459,4168103405.0
20170820242,28933375.0,28878000.0,5.0,26252727.0,88.0,0.0,25485957.0,0.2538853106170791,4168132934.0,25217000.0,-0.6774707389708396,4168103405.0
20180231508,38013725.0,37968000.0,5.0,34516363.0,88.0,0.0,33508635.0,0.25493836915296697,4168132934.0,33295100.0,-0.3074694479561799,4158116270.0
20180328947,23284925.0,23285000.0,6.0,21168181.0,88.0,0.0,20557232.0,0.28529954906592536,4168132934.0,20632200.0,0.6072578913463644,4168148611.0
20180337030,49907900.0,49827000.0,6.0,45297272.0,88.0,0.0,44011971.0,0.32956228550786193,4168132934.0,43523300.0,-0.6511730587833995,4168103405.0
20180341521,50941100.0,50783000.0,6.0,46166363.0,88.0,0.0,44862524.0,0.34161825807849766,4168132934.0,44381580.0,-0.6054388279542451,4168115217.0
20180434444,26069900.0,26060000.0,6.0,23690909.0,88.0,0.0,22998550.0,0.2523023791250978,4168132934.0,22754000.0,-0.6861089792785862,4168121266.0
20180513247,34147575.0,34391000.0,6.0,31264545.0,88.0,0.0,30230186.0,-0.09855485446773571,4168132934.0,30305000.0,0.11898461806867999,4158116270.0
20180601805,20907375.0,20907000.0,7.0,19006363.0,90.0,0.0,18866898.0,0.24201463624623898,4168132934.0,18641300.0,-0.8370402257617116,4168103405.0
20180912582,45291300.0,45245000.0,6.0,41131818.0,88.0,0.0,39930668.0,0.2543220245330957,4168132934.0,39453300.0,-0.8007514642501974,4168103405.0
20180915811,48423225.0,48348000.0,6.0,43952727.0,88.0,0.0,42683070.0,0.283010672623476,4168132934.0,42377000.0,-0.3500455034334351,4168148611.0
20181021528,25625900.0,25673000.0,6.0,23339091.0,88.0,0.0,22662548.0,0.27385969695788503,4168132934.0,22785500.0,0.7527752892143411,4168148611.0
20181123866,38155575.0,38300000.0,6.0,34818181.0,88.0,0.0,33678285.0,-0.06714099216709712,4168132934.0,33778000.0,0.19321148825065393,4168121266.0
20181221120,40351275.0,40269000.0,6.0,36608181.0,88.0,0.0,35554371.0,0.29216270580346304,4168132934.0,35291000.0,-0.36186644813628277,4168115217.0
20181229659,26138025.0,26139000.0,6.0,23762727.0,88.0,0.0,23100035.0,0.3738283790504511,4168132934.0,25500000.0,9.555377022839437,4168121266.0
20181232435,39499625.0,39468000.0,6.0,35880000.0,88.0,0.0,34899769.0,0.42548140265532197,4168132934.0,38000000.0,8.280531063139762,4168121266.0
20190442646,42544450.0,42748000.0,6.0,38861818.0,88.0,0.0,37597175.0,-0.049277159165342255,4168132934.0,37636000.0,0.04154580331243096,4168115217.0
20191242484,29171825.0,29155000.0,6.0,26504545.0,88.0,0.0,25744915.0,0.3036014405762302,4168132934.0,26080000.0,1.45292402675355,4168148611.0
20200413584,52287575.0,52201000.0,6.0,47455455.0,88.0,0.0,46084522.0,0.2828336621903702,4168132934.0,45616000.0,-0.6147008677994705,4168115217.0
20200416852,46051750.0,46150000.0,6.0,41954545.0,88.0,0.0,40594822.0,-0.03722210184182018,4168132934.0,40753614.0,0.30685590465871826,4158116270.0
20200444168,48183025.0,48339000.0,6.0,43944545.0,88.0,0.0,42516839.0,-0.04443823827551796,4168132934.0,44000000.0,3.0238110014687862,4168121266.0
20210318875,22745625.0,22735000.0,7.0,20668181.0,88.0,0.0,20071502.0,0.28459203870684746,4168132934.0,19858700.0,-0.6514185177039877,4168103405.0
20210319830,54034100.0,53967000.0,7.0,49060868.0,88.0,0.0,47638896.0,0.27412307521262846,4168132934.0,47139500.0,-0.6512498378638725,4168103405.0
20210642209,38406875.0,38365000.0,7.0,34877272.0,88.0,0.0,33859075.0,0.25511533950215437,4168132934.0,33420000.0,-0.8893522742082638,4168121266.0
20211017902,56353025.0,56150000.0,7.0,51045617.0,88.0,0.0,49593936.0,0.32401780943899894,4168132934.0,50000000.0,1.0471950133570829,4168121266.0
20211118060,24095500.0,24000000.0,7.0,21818181.0,88.0,0.0,21234999.0,0.47916250000000105,4168132934.0,21061434.0,-0.2440250000000077,4158116270.0
20231221641,117446575.0,118500000.0,4.0,107727273.0,87.745,0.0,104115280.0,0.11599578059072257,2190561756.0,104815600.0,0.7069831223628569,8338700207.0
20221213349,116347975.0,116259000.0,4.0,105690000.0,87.745,0.0,102098600.0,0.07495372401275802,2190561756.0,102616000.0,0.5199945380572615,8338700207.0
20191213896,518996400.0,518610000.0,3.0,471463636.0,80.495,0.0,430700000.0,2.5539192263936172,2190561756.0,482000000.0,12.445745454194864,2068178823.0
20190103260,44950650.0,44829000.0,3.0,40753640.0,88.0,0.0,41240000.0,3.994021727007066,2190561756.0,43000000.0,7.920051752213965,2128144269.0
20220217748,469790250.0,472500000.0,3.0,429545455.0,0.0,0.0,448875000.0,-5.0,4093769385.0,359100000.0,-24.0,7571001803.0
20220203613,324047675.0,323350000.0,5.0,293954545.0,0.0,0.0,294248500.0,-9.0,4093769385.0,271614000.0,-16.0,5438601591.0
20220125925,605599500.0,600000000.0,3.0,545454545.0,0.0,0.0,523800000.0,-12.700000000000003,4093769385.0,534000000.0,-11.0,3886100482.0
20190631769,226048525.0,222400000.0,5.0,202181818.0,0.0,0.0,146784000.0,-34.0,6210499031.0,175696000.0,-21.0,8542000652.0
20190122210,102497450.0,102600000.0,4.0,93272727.0,0.0,0.0,51915600.0,-49.4,6210499031.0,76785840.0,-25.16000000000001,5802900069.0
20140531455,21783700.0,22051000.0,5.0,20046363.0,87.745,0.0,19192000.0,-0.7103983946306442,4168103405.0,19348640.0,-4.512267017275917e-05,4168121266.0
20140610011,22008300.0,22250000.0,5.0,20227272.0,87.745,0.0,19405200.0,-0.5306179775280953,4168103405.0,19501800.0,-0.09646067415729931,4168121266.0
20140201102,21698075.0,22092000.0,5.0,20083636.0,87.745,0.0,19256700.0,-0.5790575774035887,4168103405.0,19381120.0,-0.01586728227412948,4158116270.0
20140815418,28319700.0,28650000.0,5.0,26045454.0,87.745,0.0,24968000.0,-0.596657940663178,4168103405.0,25046260.0,-0.323499127399657,4168115217.0
20141008904,32258125.0,32692000.0,5.0,29720000.0,87.745,0.0,28447600.0,-0.7279927811085258,4168103405.0,28721597.0,0.1101235776336722,4168132934.0
20160112303,22858825.0,23090000.0,5.0,20990909.0,87.745,0.0,20132700.0,-0.5527089649198871,4168103405.0,20277000.0,0.07223689909051245,4168115217.0
20160340268,41202600.0,41580000.0,5.0,37800000.0,87.745,0.0,36243600.0,-0.5790548340548298,4168103405.0,36540265.0,0.13442520442519879,4168121266.0
20160411410,23207900.0,23441000.0,5.0,21310000.0,87.745,0.0,20422300.0,-0.6228635723732054,4168103405.0,20544000.0,-0.10368776929311707,4158116270.0
20160604760,48935100.0,49720000.0,5.0,45200000.0,87.745,0.0,43264800.0,-0.7281053901850356,4168103405.0,43730647.0,0.20883547868059793,4168132934.0
20161000103,38974725.0,39350000.0,5.0,35772727.0,87.745,0.0,34223900.0,-0.7719377382465069,4168103405.0,34534560.0,0.017541296060983314,4168121266.0
20160909992,33586500.0,34072000.0,5.0,30974545.0,87.745,0.0,29654400.0,-0.7104848555999155,4168103405.0,29962200.0,0.19289621976989224,4168121266.0
20161104701,40032250.0,40301000.0,4.0,36637272.0,87.745,0.0,35132300.0,-0.5702400684846651,4168103405.0,35394646.0,0.08072640877396964,4168132934.0
20161211337,29119250.0,29434000.0,5.0,26758181.0,87.745,0.0,25641000.0,-0.6314578378745637,4168103405.0,25887300.0,0.2053295508595454,4168115217.0
20170119576,36113400.0,36397000.0,5.0,33088181.0,87.745,0.0,31690700.0,-0.6754613017556466,4168103405.0,31971670.0,0.09649792565321036,4168121266.0
20170205988,38358400.0,38679000.0,5.0,35162727.0,88.0,0.0,33785700.0,-0.6510509578841237,4168103405.0,34019821.0,-0.04575868042090292,4168132934.0
20170715903,37764975.0,38608000.0,5.0,35098181.0,88.0,0.0,33699900.0,-0.7126502279320306,4168103405.0,33941710.0,-0.08632925818483272,4158116270.0
20171018492,29655350.0,29996000.0,5.0,27269090.0,88.0,0.0,26201200.0,-0.6510201360181327,4168103405.0,26472001.0,0.25177023603146154,4168132934.0
20190726995,15032275.0,15167000.0,5.0,13788181.0,90.0,0.0,13550700.0,-0.6566888639810173,4168103405.0,13685041.0,0.22905650425265378,4168132934.0
20190732463,31658100.0,32010000.0,5.0,29100000.0,88.0,0.0,27960400.0,-0.6510465479537544,4168103405.0,28215300.0,0.14526710402998333,4168148611.0
20190732475,33662600.0,34360000.0,5.0,31236363.0,88.0,0.0,30013000.0,-0.6513387660069867,4168103405.0,30286850.0,0.14566356228171173,4168148611.0
20200926077,23636925.0,23886000.0,6.0,21714545.0,88.0,0.0,20857800.0,-0.6777191660386848,4168103405.0,21072209.0,0.21991543163359495,4168132934.0
20240104646,110873975.0,111626000.0,3.0,101478182.0,87.745,0.0,104100000.0,5.512843154820558,1178140497.0,106040000.0,7.25078951140415,1468600106.0
20240104564,208665500.0,207570000.0,3.0,188700000.0,87.745,0.0,199267000.0,8.254903646962461,1178140497.0,182873350.0,0.3570137784843581,1138629821.0
20230351129,576826075.0,579780000.0,3.0,545454545.0,80.495,0.0,569390000.0,17.71294094311635,1178140497.0,571252000.0,18.034097243782128,1358167024.0
20211219730,116759725.0,114640000.0,3.0,104218181.0,87.745,0.0,108908000.0,7.2549999999999955,1178140497.0,114500000.0,12.132878576413106,1238800335.0
20210123380,482839850.0,480800000.0,3.0,453636364.0,80.495,0.0,467500000.0,16.738777038269546,1178140497.0,473000000.0,17.882703826955066,8338700207.0
20211206932,578339850.0,580019000.0,3.0,527290000.0,80.495,0.0,538500000.0,12.346786217348054,8338700207.0,562620000.0,16.505270680788044,2128144269.0
20231235432,117132875.0,118660000.0,3.0,107872727.0,87.745,0.0,111276000.0,6.032178493173774,3108111010.0,112730000.0,7.257528231923146,3148198659.0
20221232768,152660125.0,150447000.0,3.0,136770000.0,87.745,0.0,139980000.0,5.297732656683081,3108111010.0,143000000.0,7.305084082766683,3148198659.0
20241032464,173162450.0,172118080.0,3.0,156470982.0,0.0,0.0,168675000.0,-2.000417387876979,1238616788.0,170002000.0,-1.229435048311018,5558700457.0
20241131197,1798478125.0,1799882000.0,3.0,1636256364.0,79.995,0.0,1442150000.0,0.1296970634741541,1178108600.0,1507533500.0,3.762351870844867,2138154324.0
20241007806,31648676325.0,31443195000.0,4.0,28584722727.0,79.995,0.0,25638180000.0,1.5430879710220324,1278160942.0,26479990000.0,4.2203286267505575,3128111675.0
20241114928,9819025.0,9781000.0,5.0,8891818.0,90.0,0.0,8890000.0,0.8905019936611751,6098154883.0,8772500.0,-0.31080666598506923,2608601681.0
20241115591,69331550.0,68335000.0,3.0,62122727.0,88.0,0.0,61259000.0,1.6451306065705609,1078776160.0,61475000.0,1.9612204580376016,5218101956.0
20241120199,68845775.0,68880000.0,6.0,62618182.0,88.0,0.0,61263840.0,0.9428571428571502,3358801562.0,61866700.0,1.8180894308943039,1288624871.0
20241117338,1638525.0,1650000.0,3.0,1500000.0,90.0,0.0,1498000.0,0.7878787878787818,4593401259.0,1532000.0,2.848484848484844,4121163596.0
20241108728,968447750.0,973038000.0,3.0,884580000.0,85.495,0.0,858400000.0,2.723548504786038,1388101152.0,872300000.0,4.152064143435297,1238197224.0
20241109354,48492900.0,48708000.0,5.0,44280000.0,88.0,0.0,43050000.0,0.38383838383838054,2108125403.0,46248000.0,6.949494949494948,1268126956.0
20241032261,50343050.0,51000000.0,3.0,46363636.0,0.0,0.0,46900000.0,-8.039215686274517,2061196925.0,42600000.0,-16.470588235294116,6028158122.0
20241106968,2297623025.0,2349578000.0,4.0,2135980000.0,79.995,0.0,1885830000.0,0.2674982018047558,1178108600.0,1938410000.0,2.5053468707997695,2118661197.0
20201227221,1115947400.0,1105161000.0,5.0,1004691818.0,77.995,0.0,882500000.0,1.8576187587147786,2118108009.0,1060000000.0,17.918627064291996,1388101152.0
20201221375,1917984625.0,1910700000.0,9.0,1737000000.0,77.995,0.0,1522300000.0,1.677371382215938,1278160942.0,1547841000.0,3.014106610142875,3158105115.0
20201228722,140899725.0,140570000.0,5.0,127790909.0,87.745,0.0,123643000.0,0.21331258447747814,1298689810.0,123082200.0,-0.18563455929431427,4188117851.0
20241015707,1490152500.0,1500000000.0,4.0,1363636364.0,79.995,0.0,1240900000.0,2.731666666666669,2118108009.0,1300000000.0,6.671666666666667,2208129615.0
20220425622,790248700.0,793500000.0,3.0,721363636.0,85.495,0.0,691740000.0,1.6808034026464895,1078182689.0,694828000.0,2.069965343415248,1238172034.0
20190633874,152584850.0,151820000.0,11.0,138018181.0,87.745,0.0,134890000.0,1.1036365432749164,1058649113.0,129000000.0,-2.775957713081283,1068199533.0
20241100508,64750575.0,63960000.0,3.0,58145455.0,88.0,0.0,58843000.0,3.999687304565356,4658601762.0,56425500.0,0.219981238273931,1418140622.0
20241130087,64122250.0,64000000.0,5.0,58181818.0,84.245,0.0,54054000.0,0.21437500000000398,4108684711.0,54416870.0,0.7813593749999939,4108704941.0
20241131484,130245.7,130000.0,6.0,655720000.0,85.495,0.0,111444.0,0.2311538461538305,7428802060.0,113700.0,1.9665384615384482,1238198242.0
20240824013,448043625.0,450000000.0,4.0,409090909.0,86.745,0.0,389462000.0,-0.19788888888889744,2208118141.0,390938000.0,0.13011111111110552,3128113464.0
20241124989,216407325.0,217415000.0,5.0,197650000.0,87.745,0.0,190513251.0,-0.11845583331417231,7888802130.0,191636891.0,0.39836223351653643,2158618315.0
20241125629,236137900.0,237990000.0,7.0,216354545.0,86.745,0.0,206339000.0,-0.04429828984410733,5888101191.0,206715000.0,0.11369154166141016,6218112447.0
20240239101,197213500.0,198200000.0,7.0,180181818.0,87.745,0.0,173100000.0,-0.40897578203835394,6058140617.0,173298000.0,-0.30907669021191,6108153884.0
20240737847,109375750.0,110000000.0,4.0,100000000.0,87.745,0.0,96478900.0,-0.036909090909091447,6108153884.0,96900000.0,0.34590909090908895,6058118435.0
20240126050,47243900.0,47500000.0,4.0,43181818.0,88.0,0.0,41640000.0,-0.33684210526315894,6058118435.0,42170000.0,0.7789473684210577,6108153884.0
20240332892,152861700.0,153130000.0,5.0,139209091.0,87.745,0.0,134650000.0,0.18682263436295443,6218131518.0,136782000.0,1.5791037027362336,6058140617.0
20240617575,47738200.0,48000000.0,5.0,43636364.0,88.0,0.0,42165000.0,-0.15625,6058140617.0,42605000.0,0.7604166666666572,6218131518.0
20240737889,291769475.0,292900000.0,7.0,266272727.0,86.745,0.0,254388800.0,0.10675827927619252,6058177259.0,255041500.0,0.3295988391942615,7018700609.0
20241139670,70066400.0,70080000.0,6.0,63709091.0,88.0,0.0,61670000.0,-0.0005707762556994567,6058118435.0,61917000.0,0.35188356164384516,6108153884.0
20241219695,146482550.0,147961000.0,4.0,134510000.0,87.745,0.0,129151500.0,-0.4574715296598413,6108153884.0,129750000.0,-0.05297304695156413,6058118435.0
20241207756,5791900.0,5820000.0,8.0,6000000.0,86.745,0.0,5063200.0,0.2515635738831463,3148627580.0,5068000.0,0.33403780068728395,3148659869.0
20241143424,4088025.0,4094200.0,7.0,3722000.0,90.0,0.0,3680800.0,-0.09721068829074397,3148608263.0,3684100.0,-0.016608861316015577,2072506200.0
20241117298,132524700.0,135100000.0,8.0,122818182.0,87.745,0.0,117976800.0,-0.4194633604737277,8650300368.0,118544700.0,0.000891931902287979,3078105768.0
20241008132,1351000.0,1364000.0,7.0,1240000.0,90.0,0.0,1222444.0,-0.37800586510263656,8668802522.0,1227500.0,-0.007331378299127778,2072506200.0
20240928532,128437725.0,127600000.0,5.0,116000000.0,87.745,0.0,112719040.0,0.5928056426332233,3148621475.0,111259495.0,-0.5510384012539191,3148124249.0
20241114444,84946050.0,85000000.0,10.0,77272727.0,88.0,0.0,74820000.0,0.023529411764698693,5048174056.0,74938000.0,0.16235294117646504,5048151413.0
20240920121,12304775.0,12285000.0,9.0,11168182.0,90.0,0.0,11086000.0,0.24013024013024165,5048151413.0,11118000.0,0.5006105006105059,6857400063.0
20240729208,78026425.0,79110000.0,11.0,71918182.0,88.0,0.0,69256000.0,-0.4560738212615405,5021680985.0,69477600.0,-0.17595752749336668,2308601360.0
20240636168,6098125.0,6175000.0,8.0,5613636.0,90.0,0.0,5518000.0,-0.6396761133603235,5048151413.0,5547220.0,-0.16647773279352407,6178702281.0
20240307163,14310675.0,14441000.0,7.0,13128182.0,90.0,0.0,12936000.0,-0.4217159476490622,5028162739.0,12955000.0,-0.29014611176511096,8118701190.0
20230604354,74511175.0,74667000.0,9.0,67879091.0,88.0,0.0,65634700.0,-0.09677635367700077,2308601360.0,65871200.0,0.21996330373525552,8118701190.0
20230534646,41747975.0,41596000.0,8.0,37814545.0,88.0,0.0,36774000.0,0.4075391864602409,5021680985.0,37043800.0,1.05615924608135,2308601360.0
20230116922,23801725.0,24112000.0,9.0,21920000.0,88.0,0.0,21129400.0,-0.36977438619774716,8118701190.0,21192000.0,-0.1101526211015198,5028162739.0
20221032477,21537625.0,21576000.0,5.0,19614545.0,90.0,0.0,19398000.0,-0.09454949944382918,8118701190.0,19433000.0,0.06766777901371768,5048174056.0
20220534592,28546975.0,28539000.0,7.0,25944545.0,88.0,0.0,25196000.0,0.28620484249623246,5048151413.0,25228000.0,0.3983321069413819,5068168996.0
20220435798,100043250.0,100198000.0,8.0,91089091.0,87.745,0.0,87822100.0,-0.09644414060161921,2308601360.0,87932000.0,0.013238687398938964,5048174056.0
20220424947,27954650.0,27913000.0,9.0,25375455.0,88.0,0.0,24601000.0,0.13456095726004946,8118701190.0,24710000.0,0.5250600078816348,5048151413.0
20220424993,36146375.0,36382000.0,8.0,33074545.0,88.0,0.0,31872000.0,-0.39623989885107846,5021680985.0,32011000.0,-0.014182837666979253,5048174056.0
20240615617,9371825.0,9422000.0,5.0,8565455.0,90.0,0.0,8438826.0,-0.43487582254299184,6328800479.0,8476000.0,-0.040331139885367406,6978801344.0
20240222186,14218300.0,14333000.0,10.0,13030000.0,90.0,0.0,12822560.0,-0.5381985627572732,5148176764.0,12952000.0,0.3648922067955169,2308601360.0
20231226368,99465100.0,99990000.0,10.0,90900000.0,88.0,0.0,87590000.0,-0.4012401240124035,5028172353.0,87843000.0,-0.14821482148215637,5021680985.0
20230719334,32928925.0,33064000.0,8.0,30058182.0,88.0,0.0,29100000.0,0.011129929833060714,7218100940.0,29125795.0,0.08914529397532078,6328800479.0
20230642581,41489975.0,41495000.0,9.0,37722727.0,88.0,0.0,36575000.0,0.14314977708157528,6978801344.0,36600061.0,0.20354500542234177,6328800479.0
20230541815,15954125.0,16154000.0,6.0,14685455.0,90.0,0.0,14505000.0,-0.20799801906649407,7218100940.0,14589000.0,0.311997028599734,5048174056.0
20230229413,78252275.0,78573000.0,11.0,71430000.0,88.0,0.0,68924400.0,-0.2797907678210123,8118701190.0,69150000.0,0.00733076247566089,6978801344.0
20210921799,36757925.0,36866000.0,5.0,33514545.0,88.0,0.0,32464000.0,0.059458579721152205,5048174056.0,32515000.0,0.19779742852492177,5028162739.0
20210442316,44547600.0,44550000.0,7.0,40500000.0,88.0,0.0,39208700.0,0.010549943883276569,8118701190.0,39306000.0,0.22895622895622125,5048174056.0
20191222018,91953075.0,91433000.0,5.0,83120909.0,0.0,0.0,79600000.0,-12.941716885588349,5048151413.0,80399000.0,-12.06785296337209,5048165810.0
20191221901,90493550.0,90991000.0,5.0,82719090.0,0.0,0.0,80118000.0,-11.949533470343226,5021680985.0,80180000.0,-11.881394863228238,5048165810.0
20241112193,61573000.0,61640000.0,7.0,56036364.0,88.0,0.0,54400000.0,0.25438027255029283,4118127004.0,54508000.0,0.4295911745619776,4128146571.0
20241115637,30889875.0,31130000.0,9.0,28300000.0,88.0,0.0,27289836.0,-0.3358946353999386,5878601039.0,27335000.0,-0.1908127208480579,3078116606.0
20241115087,2533325.0,2530000.0,5.0,2300000.0,90.0,0.0,2281900.0,0.19367588932806257,6138116592.0,2313100.0,1.426877470355734,6138156726.0
20241117469,33325375.0,33200000.0,3.0,30181818.0,88.0,0.0,29362000.0,0.43975903614457934,1270883199.0,29270000.0,0.16265060240964146,1061179999.0
20241115654,220086725.0,219700000.0,3.0,199727273.0,85.495,0.0,188542500.0,0.32316112881201775,6098127917.0,189546000.0,0.7799203459262571,8088701175.0
20241117734,30162550.0,30340000.0,5.0,27581818.0,88.0,0.0,26627000.0,-0.23796967699406935,4108630893.0,26790000.0,0.29927488464073804,4088144098.0
20241115933,84798450.0,85479000.0,8.0,77708182.0,88.0,0.0,74811700.0,-0.47943939447115724,5068602378.0,74973000.0,-0.29073807601866974,2268132869.0
20241115685,27964475.0,28460000.0,5.0,25872727.0,88.0,0.0,24908000.0,-0.4806746310611345,1358169717.0,25174000.0,0.45397048489107306,1358118877.0
20241111727,22719400.0,22837000.0,3.0,20760909.0,88.0,0.0,20010000.0,-0.37903402373341066,4178140780.0,20138000.0,0.18145991154705143,4178126338.0
20241117286,57325900.0,57358400.0,7.0,52144000.0,88.0,0.0,50450000.0,-0.04426901726687049,1318632421.0,50527000.0,0.0899746157493837,1048184825.0
20241112812,25794950.0,25960000.0,6.0,23600000.0,88.0,0.0,22789500.0,-0.21302003081665077,3088208130.0,22880000.0,0.13559322033897558,1068231995.0
20241113128,28403525.0,28470000.0,9.0,25881819.0,88.0,0.0,25010000.0,-0.15314365999297763,3048126842.0,25118000.0,0.2262030207235739,8258600849.0
20241108906,38655725.0,38843200.0,5.0,35312000.0,88.0,0.0,34168000.0,-0.036083535856974436,1298175136.0,34392000.0,0.5405939778391087,1298682438.0
20211100504,49256350.0,49819000.0,10.0,45290000.0,88.0,0.0,43598000.0,-0.487203677311868,4548100813.0,43748000.0,-0.18611373170878664,1298685231.0
20211024343,154971750.0,154618000.0,9.0,140561818.0,87.745,0.0,136068000.0,0.25769050175270536,4548100813.0,136212000.0,0.3508232547310115,1428167100.0
20150923601,31115125.0,31400600.0,5.0,28546000.0,87.745,0.0,27466000.0,-0.2753338152774205,1238134189.0,27552400.0,-0.0001798373279484622,1238197919.0
20160407286,25088550.0,25200000.0,3.0,22909091.0,87.745,0.0,22085200.0,-0.10531746031746536,1248694773.0,21945000.0,-0.661666666666676,1238197919.0
20161213380,22959575.0,23040000.0,3.0,20945454.0,87.745,0.0,20167000.0,-0.21461805555556168,1248694773.0,20262000.0,0.19770833333332405,1238197919.0
20170521333,34655850.0,35170000.0,3.0,31972727.0,88.0,0.0,30866000.0,-0.23770258743248007,1238197919.0,31042400.0,0.2638612453795872,1108195860.0
20180327142,41871675.0,42094000.0,4.0,38267272.0,88.0,0.0,36936900.0,-0.2513897467572548,1238197919.0,37171000.0,0.3047465196940209,1238134189.0
20180700308,27934900.0,28304650.0,4.0,25731500.0,88.0,0.0,24763000.0,-0.512608352337864,1238134189.0,24838000.0,-0.24763422264540225,1238197919.0
20241110494,44283350.0,44890000.0,4.0,40809091.0,88.0,0.0,39193000.0,-0.6910224994430791,6158117205.0,39337100.0,-0.37001559367342907,6158125476.0
20181108688,14015900.0,14024000.0,4.0,12749090.0,90.0,0.0,12632800.0,0.07986309184255447,6158125476.0,12743000.0,0.8656588705077013,6158117205.0
20181028324,32543700.0,32720000.0,4.0,29745454.0,88.0,0.0,28664000.0,-0.3960880195598975,6158117205.0,28714600.0,-0.24144254278728283,6158125476.0
20180912979,32059175.0,32367000.0,4.0,29424545.0,88.0,0.0,28395000.0,-0.2717582723143863,6158107027.0,28512100.0,0.09002996879537761,6158125476.0
20180806517,13820175.0,14064000.0,3.0,12785454.0,90.0,0.0,12586000.0,-0.5091012514220665,6158117205.0,12712000.0,0.38680318543799785,6158183554.0
20241111018,19566300.0,19638000.0,4.0,17852727.0,88.0,0.0,17279000.0,-0.01242489051837481,6098178342.0,17402000.0,0.6139118036459905,8618601072.0
20170124158,35428625.0,35407000.0,4.0,32188181.0,87.745,0.0,31146000.0,0.2206565086000012,4158138143.0,31291600.0,0.6318746293105875,6138142203.0
20160309162,31624075.0,32167000.0,3.0,29242727.0,87.745,0.0,28249800.0,0.07730235956104536,6098178342.0,28734000.0,1.5825717350079174,4158138143.0
20241109958,84105975.0,84456000.0,8.0,76778182.0,88.0,0.0,74217160.0,-0.12328312967699162,1358163557.0,74424200.0,0.12186227147863349,1243144351.0
20180915949,65595125.0,65880000.0,11.0,59890909.0,87.745,0.0,57789000.0,-0.026420765027324933,1308676839.0,57989800.0,0.2783758348512464,8708701016.0
20180828673,68251325.0,68540000.0,7.0,62309090.0,87.745,0.0,60152000.0,0.016890866647216285,2158153302.0,60630000.0,0.7142938430113759,2208105762.0
20180823850,49843150.0,49590200.0,10.0,45082000.0,88.0,0.0,43869020.0,0.46308343180709244,8708701016.0,44055000.0,0.8381172086420321,1328106125.0
20180712402,39048150.0,39259000.0,9.0,35690000.0,88.0,0.0,34448000.0,-0.254514888305863,5118103618.0,34544850.0,-0.007819862961355284,1388173791.0
20180701038,11389975.0,11503000.0,9.0,10563636.0,90.0,0.0,10304900.0,-0.41554377119013,2208609083.0,10313610.0,-0.339824393636448,2158681458.0
20241110686,28914900.0,29160000.0,8.0,26509091.0,88.0,0.0,25520000.0,-0.4828532235939633,4128123530.0,25539861.0,-0.41474279835389893,5138119590.0
20231104209,2193075.0,2200000.0,9.0,2000000.0,88.0,0.0,1930000.0,-0.27272727272726627,4128115331.0,1940400.0,0.20000000000000284,4118184418.0
20220910542,44927625.0,45006000.0,9.0,40914545.0,88.0,0.0,39572000.0,-0.07394569612941382,4088124559.0,39695880.0,0.20130649246766552,4128115122.0
20190335785,27641325.0,27741000.0,8.0,25474545.0,88.0,0.0,24358373.0,-0.19360152842364187,2308200155.0,24603700.0,0.690746548430127,1208204382.0
20180429593,1040479100.0,1041445000.0,8.0,958372727.0,85.495,0.0,890450000.0,0.00639469679147453,2098211662.0,891718000.0,0.12814860602335898,4028215501.0
20180235375,467546500.0,469271000.0,10.0,426610000.0,86.745,0.0,405805000.0,-0.2693814341819518,4028212805.0,406880000.0,-0.040302714209914825,4018209651.0
20210903921,80983225.0,81412000.0,6.0,74010909.0,88.0,0.0,71393600.0,-0.3058025843855887,3838101067.0,71777000.0,0.16513536088046976,8648801018.0
20180229922,35396975.0,35590000.0,3.0,32354545.0,88.0,0.0,31319200.0,0.0,6418200068.0,31675000.0,0.9997190221972403,5088206009.0
20200928621,47290350.0,47480000.0,6.0,43163636.0,88.0,0.0,41703000.0,-0.16722830665543142,3088105970.0,42114000.0,0.6983993260320176,3088116254.0
